supplier,sku,product_name,raw_category_path,target_category,target_subcategory,mapping_status,confidence,review_reason,matched_rule_ids,chosen_rule_id,suggested_tags,suggested_material,source_duplicate_rows,product_materials,product_description,manual_override_note
NIConcept,2564,Stainless Steel Straws,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030,DRK-030,,,1,Stainless steel,Set of 6 stainless steel drinking straws in craft paper gift box.,
NIConcept,4038,Sparton BPA Free Sports Bottle 885ml,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,Eastman Tritan™ Copolyester,Sturdy sport bottle with straw. Perfect for outdoor activities and sporting.,
NIConcept,4109,Elvin 900ml Recycled Stainless Flip Straw Bottle,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080 | DRK-125,DRK-030,,,1,91% post-consumer recycled 18/8 stainless steel,"The Elvin 900ml Recycled Stainless Steel Bottle is multifunctional, sustainable drinkware at its best. Featuring a built-in flip straw on top of the lid for easy and effortless one-handed sipping. Use the push-button to pop the lid open and enter one-handed chug mode! Equipped with a built-in flip handle that can be flipped up for easy carrying and flipped down and out of the way when not in use. ",
NIConcept,4175,Thor Copper Vacuum Insulated Bottle 740ml Straw Lid,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080 | DRK-125,DRK-030,,,1,18/8 Grade Stainless Steel Inner Wall,"Durable, double-wall stainless steel vacuum construction with copper insulation, which allows your beverage to stay cold for up to 48 hours and hot for at least 12 hours. The construction also prevents condensation on the outside of the bottle. On-trend, durable powder coating. Stainless steel screw-on, spill resistant lid with integrated straw and durable stainless steel hand loop. Wide opening f",
NIConcept,4179,The Tilly Tumbler - Recycled w/ Handle 900ml,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080 | DRK-110,DRK-030,,,1,Recycled Stainless Steel,"Introducing the Tilly Tumbler with Handle (900ml), a perfect blend of sustainability, functionality and style. The Tilly is made from 91% recycled post-consumer metals and features a detachable handle that offers a firm grip without being connected to the bottle, allowing for rotary printing and ensuring convenience. The screw lid is designed for simplicity and ease of use, providing a secure seal",
NIConcept,4181,Lagom 470ml Tumbler w/ SS Straw,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-110,DRK-030,,,1,Stainless Steel with Plastic Liner,"The Lagom 470ml Tumbler with Stainless Steel Straw features durable double-wall construction with built-in insulation to keep your beverages hot or cold in any environment. It comes with a food-grade stainless steel straw that has a comfortable removable silicone tip for safe and convenient sipping. The Lagom also includes a spill-proof press-on lid, which features a slide closure. The included st",
NIConcept,4183,The Alf MultiFlow 900ml Bottle,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080 | DRK-125,DRK-030,,,1,Stainless Steel,"Hydrate in style with the Alf MultiFlow Bottle. Crafted from durable stainless steel with a powder-coated finish and double-wall vacuum insulation, it keeps drinks hot or cold for hours. The versatile lid offers two drinking modes—flip-top to chug or straw to sip —and the ergonomic handle makes it easy to carry in any situation. It fits in most car cup holders, making it perfect for your morning c",
NIConcept,4196,Drink Bottle 600ml,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,BPA free Tritan material,"Best used when you need to stay hydrated throughout the day, whether you're at work, exercising, travelling, or engaging in any other activity that requires replenishing fluids.",
NIConcept,AZ1025,Arctic Zone Titan Thermal HP Straw Drink Bottle 700ml,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080 | DRK-110,DRK-030,,,1,Double-wall 18/8 grade stainless steel vacuum construction,Don't miss the trendiest tumbler of the year. the Arctic Zone® Titan Thermal HP® Straw Tumbler 710ml.,
NIConcept,CAM1005,CamelBak - Thrive Flip Straw VSS 0.6L,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,,"Just flip and sip. The CamelBak Thrive Flip Straw VSS 600ml is a streamlined way to stay hydrated all day long. Made from vacuum insulated stainless steel, it keeps your drink ice cold for hours.",
NIConcept,CAM1006,CamelBak - Thrive Flip Straw VSS 0.75L,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,,"Just flip and sip. The CamelBak Thrive Flip Straw VSS 750ml is a streamlined way to stay hydrated all day long. Made from vacuum insulated stainless steel, it keeps your drink ice cold for hours.",
NIConcept,CAM1007,CamelBak - Thrive Flip Straw VSS 1.0L,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,,"Just flip and sip. The CamelBak Thrive Flip Straw VSS 1L is a streamlined way to stay hydrated all day long. Made from vacuum insulated stainless steel, it keeps your drink ice cold for hours.",
NIConcept,CAM1008,CamelBak - Thrive Flip Straw VSS 1.2L,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,,"Just flip and sip. The CamelBak Thrive Flip Straw VSS 1.2L is a streamlined way to stay hydrated all day long. Made from vacuum insulated stainless steel, it keeps your drink ice cold for hours.",
NIConcept,GS1003,Thor Sherpa Drink Bottle & Tumbler Gift Set,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080 | DRK-110,DRK-030,,,1,Stainless Steel,This high-quality gift set is made up of model 4175 - Thor Copper Vacuum Insulated Bottle 740ml Straw Lid and the 4177- Sherpa Vacuum Tumbler 325ml.,
NIConcept,TK1018,Trekk Stainless 700 Ml Drink Bottle,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,Stainless Steel,Built to last! Rugged construction and double walled to keep liquid cool. Made from 18/8 grade stainless steel. 700ml capacity.,
NIConcept,TK1042,Trekk Highland 3-In-1 Copper Vacuum Bottle Kit 950ml,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,18/8 GradeStainlessSteelInnerWall,"The Trekk Highland 3-in-1 Copper Vacuum Insulated Bottle Kit 950ml is the perfect item for an active lifestyle. The kit includes three types of lids, a screw-on straw lid, a screw-on chug lid and a screw-on flip closure lid.",
NIConcept,TK1071,Trekk Terra Chug or Sip Bottle - 800ml,Drinkware,Barware & Accessories,Bar Accessories,auto_mapped_by_keyword,0.88,,DRK-030 | DRK-080,DRK-030,,,1,Stainless Steel,"Hydration made simple, stylish, and versatile. The Trekk Terra Chug or Sip Bottle is designed for those who want flexibility without compromise. Choose between a straw for easy sipping or a spout for effortless pouring and chugging, simplifying beverage access whether it's a hot or cold drink. Crafted from premium double-wall stainless steel, this bottle keeps your beverages at the ideal temperatu",
NIConcept,TK1059,Trekk 350ml 2-In-1 Tumbler Cooler,Drinkware,Barware & Accessories,Bottle Openers,auto_mapped_by_keyword,0.96,,DRK-010 | DRK-110 | DRK-130 | DRK-150,DRK-010,,,2,18/8 Stainless Steel BPA Free,"Introducing the Trekk 2-in-1 Tumbler, a versatile 350ml vessel that also functions as a cooler for glass bottles. This innovative product features a built-in bottle opener on the base for added convenience. It comes with two interchangeable lids, allowing for easy conversion from a tumbler to a cooler. The cooler lid is designed with a silicone rim to securely grip the glass bottle. The tumbler is",
NIConcept,7603,Circular Sublimated Ceramic Coaster,Drinkware,Barware & Accessories,Coasters,auto_mapped_by_keyword,0.94,,DRK-020,DRK-020,,,1,Ceramic,"Add both style and practicality to your space with our circular sublimated ceramic coaster. Featuring a smooth, glossy finish and a durable cork base, this coaster is designed to protect any surface from water rings, stains, and scratches while keeping your drinks stable to prevent spills. With full-colour sublimation printing, you can create vibrant, custom designs that brighten any home or offic",
NIConcept,7604,Square Sublimated Ceramic Coaster,Drinkware,Barware & Accessories,Coasters,auto_mapped_by_keyword,0.94,,DRK-020,DRK-020,,,1,Ceramic,"Add both style and practicality to your space with our square sublimated ceramic coaster. Featuring a smooth, glossy finish and a durable cork base, this coaster is designed to protect any surface from water rings, stains, and scratches while keeping your drinks stable to prevent spills. With full-colour sublimation printing, you can create vibrant, custom designs that brighten any home or office.",
NIConcept,4178,Gusto Vacuum Tumbler & Slim Can Insulator - 350ml,Drinkware,Barware & Accessories,Stubby Holders,auto_mapped_by_keyword,0.9,,DRK-055 | DRK-110,DRK-055,,,1,18/8 Grade Stainless Steel inner wall with Stainless Steel Outer,"The Gusto Vacuum Tumbler & Slim Can Insulator 350ml is engineered using double-wall, vacuum-insulated construction. This multifunctional on-the-go drinkware doubles as both a tumbler and portable insulator to keep beverages and slim cans chilled. With the Gusto Vacuum Tumbler & Insulator, your drink will stay hot for up to 5 hours or cold for up to 15 hours.",
NIConcept,7600,Jute Stubby Holder,Drinkware,Barware & Accessories,Stubby Holders,auto_mapped_by_keyword,0.86,,DRK-060,DRK-060,,,1,Jute & Neoprene,"Made from natural jute material, the Jute Stubby Holder offers a stylish way to keep your drinks cool. Designed to fit a standard 375ml can, its thick and durable construction ensures long-lasting use, making it perfect for the hot Australian summer. Ideal for branding, it can be customised with a large full-colour transfer, making it a great choice for promotions, events, or any celebration.",
NIConcept,7601,Neoprene Stubby Holder,Drinkware,Barware & Accessories,Stubby Holders,auto_mapped_by_keyword,0.86,,DRK-060,DRK-060,,,1,Neoprene,"Keep your drinks cooler for longer with our Neoprene Stubby Holder. Made from 5mm thick neoprene with a stitched base, it provides excellent insulation while preventing cold, wet hands when holding chilled beverages. Designed to fit most stubby bottles and cans, it offers a snug and secure fit for any occasion. With full sublimation printing available, your brand can stand out with vibrant, high-q",
NIConcept,SM-6890,Collapsible Can Insulator 350ml,Drinkware,Barware & Accessories,Stubby Holders,auto_mapped_by_keyword,0.9,,DRK-055,DRK-055,,,1,Polyester,"Foam insulation drink holder folds flat and features a large decorating area. Second side imprint no additional charge if same colour imprint. Due to the materials used for manufacturing collapsible insulators, imprint may appear distressed. Fabric colour and texture may vary. No half-tones.",
NIConcept,TK1049,Trekk Deluxe Can Holder,Drinkware,Barware & Accessories,Stubby Holders,auto_mapped_by_keyword,0.86,,DRK-060,DRK-060,,,1,Stainless Steel Body and PP Lid,"Enjoy your drinks at the perfect temperature with the Trekk Deluxe Can Holder, a stylish and functional solution designed for outdoor living. Whether you’re at a BBQ, beach, picnic, or event, this premium can holder ensures your beverage stays colder for longer while your hands stay dry and comfortable.  Crafted with double-wall, vacuum-insulated stainless steel, it delivers superior temperature r",
NIConcept,4036,Duo Recycled Espresso Cup Set,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125,DRK-125,,,1,RCS Recycled Stainless Steel.,Two recycled stainless steel espresso cup made with a black painted exterior and polished stainless inside. The set of two makes a perfect corporate gift.,
NIConcept,4098,Easton Glass Cup w/ Bamboo Lid 355ml,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125 | DRK-130,DRK-125,,,1,"Glass, Bamboo lid",The Easton glass cup with bamboo lid features double-wall glass construction that lets you enjoy your favourite beverages without condensation forming on the outside of the cup. Recommended hand wash only. Keep bamboo lid dry when not in use. This cup is not dishwasher or microwave-safe. 355ml capacity.,
NIConcept,900531,Pack Single Standard Box - White,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125,DRK-125,,,1,Cardboard,This single cup folded box comes flat packed and can be made up to fit 400122 and 4049.,
NIConcept,CAM1014,CamelBak - Thrive Mug VSS 0.5L,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125,DRK-125,,,1,18/8 Grade Stainless Steel,"Stay fueled up without slowing down. The Thrive Leak-Proof 0.5L Mug is burly enough to get you through the whole day, from sunup until sundown with a whole lot of adventure in between.",
NIConcept,CAM1015,CamelBak - Thrive Mug VSS 1.0L,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125,DRK-125,,,1,18/8 Grade Stainless Steel,"Stay fueled up without slowing down. The Thrive Leak-Proof 1L Mug is burly enough to get you through the whole day, from sunup until sundown with a whole lot of adventure in between. The integrated non-slip design and leak-proof lid mean you won't have to worry about sudden spills, whether you're riding over a rocky stretch of road to reach some far-flung campsite, or just barreling out the door t",
NIConcept,CC1001,Tritan Carry Cup w/ Lid & Band 360ml,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125,DRK-125,,,1,BPA Free Tritan,360ml cup made from BPA free Tritan material with push down PE lids and silicone bands.,
NIConcept,CC1002,Carry Cup Glass 340ml,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.9,,DRK-090 | DRK-125 | DRK-130,DRK-090,,,1,"Glass, Silicone",340ml glass coffee cup with push down PE lids and silicone bands available in a range of colours. Available in 6 colours or mix-and-match lids and sleeves in up to 36 combinations.,
NIConcept,CC1003,Carry Cup 350ml - Bamboo Mix,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.9,,DRK-090 | DRK-125,DRK-090,,,1,50% bamboo and 50% polypropylene,This practical design of a reusable coffee cup is 350ml and made from 50% bamboo and 50% polypropylene.,
NIConcept,CCCUP01,Tritan Carry Cup,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125 | DRK-130,DRK-125,,,1,BPA Free Tritan,"A durable, crystal-clear Tritan Cup designed for everyday use and promotional events. Lightweight and shatter-resistant, it’s perfect for events, promotions, or every-day use, while offering a safe, BPA-free alternative to glass.",
NIConcept,CCCUP02,Glass Carry Cup,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125 | DRK-130,DRK-125,,,1,Glass,"A classic clear glass cup designed for everyday use and elegant presentation. With a solid, premium feel and timeless shape, it’s perfect for serving beverages at home, events, or promotional settings..",
NIConcept,GS1004,Corzo Insulated Cup Giftset,Drinkware,Drinkware,Coffee Cups,auto_mapped_by_keyword,0.72,,DRK-125,DRK-125,,,1,Stainless Steel,This perfect gift set is made up of two pieces of the model 4090 - Corzo Copper Vac Insulated Cup 350ml.,
NIConcept,100002,Oregon 400ml Sport Bottle w/ Carabiner,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Aluminium,"Staying hydrated at all times is possible with this durable yet lightweight 400ml aluminium drinking bottle. It is the perfect companion while exercising, on day trips or at the office.",
NIConcept,100836,Alti 630 ml RCS Recycled Plastic Water Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Recycled PP Plastic,"Water bottle made from RCS certified RPET, featuring a convenient silicone carry handle. In compliance with the EFSA approved PET recycling process.",
NIConcept,4010,The Tank Stainless Steel 1L Drink Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,304 Stainless Steel,Made from 304 stainless steel with double walled construction this drink bottle is vacuum sealed to keep your liquid hot or cold for many hours. Supplied with a folding silicon handle and leakproof lid.,
NIConcept,4011,Marka Copper Vac Bottle w/ Metal Loop 600ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-125,DRK-080,,,1,18/8 Grade Stainless Steel inner wall,"The Marka copper vacuum insulated bottle features durable, double-wall stainless steel vacuum construction with copper insulation, which allows your beverage to stay cold for 48 hours and hot for at least 12 hours. The construction also prevents condensation on the outside of the bottle. 600ml capacity.",
NIConcept,4012,Vida 710ml Stainless Steel Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"With its durable construction and convenient handling loop, the Vida Stainless Steel Bottle is best used for staying hydrated during workouts, outdoor activities, or daily routines, ensuring you have a reliable and portable hydration solution wherever you go.",
NIConcept,4014,Perth 750ml Stainless Sports Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"Best used for staying hydrated during outdoor activities, workouts, or daily commutes, ensuring durability and ease of carrying.",
NIConcept,4039,Brighton BPA Free Sports Bottle 470ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,"BPA Free, Tritan","Introducing the Tritan Sports Bottle, a durable and versatile hydration companion designed to withstand the demands of your active lifestyle. Crafted from durable Tritan material, this bottle is built to last, offering shatter, stain, and odor resistance for long-lasting use.",
NIConcept,4043,Fox Sports Bottle 900ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA free tritan and aluminium,"Modern design bottle with twist-on spill resistant lid. Shatter, stain and odour resistant. Wide mouth opening for easy cleaning and filling. 900ml capacity. Available in 2 colours.",
NIConcept,4046,Sports Bottle 600ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Tritan,Sports drink bottle made from Tritan material.,
NIConcept,4048,The Tank 2.0 Stainless Steel 1L Drink Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,304 Stainless Steel,"Crafted from high-quality 304 stainless steel, this 1L drink bottle exemplifies superior durability and insulation. The double-walled construction and vacuum sealing ensure your beverages maintain their temperature, hot or cold, for an extended period. This bottle comes equipped with a foldable silicon handle for easy portability and a leakproof lid for secure storage, offering a blend of convenie",
NIConcept,4070,Copper Vacuum Insulated Bottle 500ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,Bottle is double wall 18/8 grade stainless steel with vacuum insulation.,
NIConcept,4070BOX,White Box For Item 4070,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Cardboard,"Window cut-out, Die-cut display box to show the decoration.  Price includes insertion of the drink bottle into the gift box.",
NIConcept,4072,Duke Copper Vacuum Insulated 470ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless steel,Sleek and stylish drink bottle is double wall 18/8 grade stainless steel with vacuum insulation. Available in 2 colours.,
NIConcept,4075,Thor Copper Vacuum Insulated Bottle 650ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-125,DRK-080,,,1,18/8 Grade Stainless Steel,"Durable, double-walled 18/8 stainless steel vacuum construction with copper insulation, which allows your beverage to stay cold for 48 hours and hot for at least 12 hours. Copper plated internal wall for ultimate conductivity.",
NIConcept,4082,Guzzle 800ml Stainless Sports Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"The stainless sports bottle is sleek, lightweight, and portable to keep up with your active lifestyle. Gloss finish and features single-wall construction and stainless steel screw-on lid.",
NIConcept,4083,Pacific 825ml Aluminium Sports Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Aluminium,"Aluminium sports bottle is recyclable and features single-wall construction, a twist-on lid.  Available in 5 colours",
NIConcept,4084,Montego 650ml Sports Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free AS Plastic,BPA-free AS Plastic. Hand wash only and follow any included care guidelines. 650ml capacity. Available in 3 colours,
NIConcept,4087,Mix-N-Match Copper Vacuum Insulated Bottle 500ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,Mix-n-Match to create colourful drinkware. White and black bottles can be matched with 7 different colours of lids to create your own unique bottle.,
NIConcept,4097,Barrie Tritan Sport Bottle 700ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Eastman Tritan™ Material,"Whether you're hitting the gym, heading out for a hike, or simply staying hydrated on the go, the Tritan Barrie Sports Bottle is your reliable companion for every adventure.",
NIConcept,4100,Silo Single Wall Stainless 700ml Steel Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"The Silo Single Wall Stainless 700ml Steel Bottle is a sleek and durable bottle that is perfect for keeping you hydrated on the go, making it ideal for outdoor activities, workouts, or everyday use.",
NIConcept,4108,Laredo Rubber Coated Bottle - 1L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Inner 304 Stainless Steel & Outer 201 Stainless Steel,Experience the perfect blend of functionality and style with this 1L Double Wall water bottle. Featuring a convenient sipper & handle for easy hydration on-the-go along with its unique rubber coating ensuring a firm grip.,
NIConcept,4121,Fitz Recycled Stainless Steel Drink Bottle 800ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Recycled Stainless Steel,"The Fitz single-walled water bottle is made from RCS certified recycled stainless steel, a material that is both lightweight and durable. Featuring a screw cap with a flip-top drinking spout, and a handle for easy transport and life on the go.",
NIConcept,4182,Aspen Recycled Bottle with Bamboo Lid - 1L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-125,DRK-080,,,1,Recycled Aluminium,"The Aspen Recycled Aluminium Bottle 1L combines sustainability and style, crafted from 100% post-consumer recycled aluminium. Its durable design includes a leak-proof, screw-on sustainably sourced bamboo lid with an integrated loop for convenient on-the-go hydration. The wide opening allows for easy filling with ice cubes and simplifies cleaning and refilling. With a trendy semi-matte finish, this",
NIConcept,4185,Stainless Steel Drink Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"Single-wall construction. Screw-on, spill-resistant lid with flip-top drinking spout.",
NIConcept,4197,Glass Bottle w/ Silicone Cover 600ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-130,DRK-080,,,1,Glass and silicone,This single walled glass sports bottle comes with an outer silicone sleeve for protection. BPA free sipper. 600ml capacity.,
NIConcept,4198,Glass Bottle w/ Silicone Cover 500ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-130,DRK-080,,,1,Glass and silicone,This single walled glass sports bottle comes with an outer silicone sleeve for protection. BPA free sipper. 500ml capacity. Available in 2 colours,
NIConcept,5262,Mega Copper Vacuum Insulated Bottle 760ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,This bottle is double wall 18/8 grade stainless steel with vacuum insulation.,
NIConcept,5263,Vasco Copper Vacuum Insulated Bottle 1.1L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 GradeStainlessSteelInnerWall,"The Vasco Copper Vacuum Insulated Bottle features a durable, double-wall, stainless steel vacuum construction, which allows your beverage to stay cold for up to 48 hours and hot for at least 12 hours. The construction also prevents condensation on the outside of the bottle. On-trend, durable powder coating. Dual opening, screw-on, stainless steel cap on the main lid.",
NIConcept,6820,Casanova Tritan Sports Bottle 650ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Eastman Tritan™ Material.,Manufactured from BPA-free Eastman Tritan™ Material. Designed with a handy hook on the lid for easy carrying.,
NIConcept,AZ1015,Arctic Zone Titan Thermal Copper Bottle - 600ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,"Do not miss the most trendy bottle of the year. This bottle has a durable powder spray colour. Double-wall 18/8 grade stainless steel vacuum construction with copper insulation, which allows your beverage to stay cold for 48 hours and at least 12 hours for hot beverages. Capacity 600ml.",
NIConcept,AZ1019,Arctic Zone Titan Copper Bottle 1L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel inner wall with Stainless Steel Outer,"The Arctic Zone® Titan thermal HP® copper bottle 1L is designed for style and durability. Double-wall, 18/8 grade stainless steel vacuum construction with copper insulation keeps beverages hot for up to 12 hours or cold for up to 48 hours.",
NIConcept,BOX1009,Premium Tube Gift Box For Drinkware,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Cardboard,"Utilised when presenting high-quality drinkware items, (fits most of our drinkware), as elegant and stylish gifts for special occasions. Ensures a memorable and sophisticated presentation.",
NIConcept,CAM1001,CamelBak - Thrive Chug VSS 0.6L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,"The CamelBak Thrive Chug VSS 600ml is built for all-day hydration, keeping your drinks at the perfect temperature whether you're on the go or at your desk. Made from durable vacuum-insulated stainless steel, this bottle ensures your beverages stay hot or cold for extended periods. Featuring a leak-proof lid and a comfortable carry handle, it's designed for effortless portability and convenience. W",
NIConcept,CAM1002,CamelBak - Thrive Chug VSS 0.75L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,"The CamelBak Thrive Chug VSS 750ml is built for all-day hydration, keeping your drinks at the perfect temperature whether you're on the go or at your desk. Made from durable vacuum-insulated stainless steel, this bottle ensures your beverages stay hot or cold for extended periods. Featuring a leak-proof lid and a comfortable carry handle, it's designed for effortless portability and convenience. W",
NIConcept,CAM1003,CamelBak - Thrive Chug VSS 1.0L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"The CamelBak Thrive Chug VSS 1000ml is built for all-day hydration, keeping your drinks at the perfect temperature whether you're on the go or at your desk. Made from durable vacuum-insulated stainless steel, this bottle ensures your beverages stay hot or cold for extended periods. Featuring a leak-proof lid and a comfortable carry handle, it's designed for effortless portability and convenience. ",
NIConcept,CAM1004,CamelBak - Thrive Chug VSS 1.2L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,"The CamelBak Thrive Chug VSS 1200ml is built for all-day hydration, keeping your drinks at the perfect temperature whether you're on the go or at your desk. Made from durable vacuum-insulated stainless steel, this bottle ensures your beverages stay hot or cold for extended periods. Featuring a leak-proof lid and a comfortable carry handle, it's designed for effortless portability and convenience. ",
NIConcept,CAM1009,CamelBak - Podium Insulated Steel 0.5L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,"Tough enough to tackle any ride, our Podium® Steel is built for life on and off the road. Made from premium 18/8 stainless steel, this sleek bottle combines rugged durability with a streamlined design that's always close at hand but stays out of your way. The double-wall vacuum insulation keeps your beverages cold for your entire ride and the high-flow cap and innovative no-squeeze design helps yo",
